period,timedelta,gse_x_ace,gse_y_ace,gse_z_ace,gse_x_dscovr,gse_y_dscovr,gse_z_dscovr
train_a,495 days,1488364.8,249093.0,-45182.4,,,
train_a,496 days,1490476.2,249908.9,-40316.5,,,
train_a,497 days,1492772.9,250300.4,-35420.8,,,
train_a,498 days,1495250.3,250332.6,-30501.9,,,
train_a,499 days,1497930.8,250011.7,-25561.7,,,
train_a,500 days,1500805.9,249392.1,-20604.0,,,
train_a,501 days,1503877.6,248502.4,-15630.4,,,
train_a,502 days,1507123.7,247390.8,-10641.5,,,
train_a,503 days,1510530.6,246097.6,-5638.1,,,
train_a,504 days,1514095.8,244640.3,-625.4,,,
train_a,505 days,1517716.4,243063.1,4398.7,,,
train_a,506 days,1521417.4,241396.4,9431.5,,,
train_a,507 days,1525130.7,239654.3,14472.0,,,
train_a,508 days,1528900.6,237838.6,19516.4,,,
train_a,509 days,1532672.6,235949.6,24560.5,,,
train_a,510 days,1536144.3,233963.7,29604.6,,,
train_a,511 days,1539417.9,231855.6,34639.0,,,
train_a,512 days,1542439.1,229572.5,39654.0,,,
train_a,513 days,1545204.3,227083.8,44640.5,,,
train_a,514 days,1547689.9,224329.3,49586.9,,,
train_a,515 days,1549894.2,221243.8,54483.2,,,
train_a,516 days,1551854.4,217810.1,59320.0,,,
train_a,517 days,1553598.1,214008.9,64085.6,,,
train_a,518 days,1555140.7,209778.1,68762.3,,,
train_a,519 days,1556539.7,205128.8,73360.7,,,
train_a,520 days,1557818.7,200018.1,77855.4,,,
train_a,521 days,1559029.3,194529.4,82258.9,,,
train_a,522 days,1560192.3,188601.7,86548.7,,,
train_a,523 days,1561343.2,182285.1,90728.7,,,
train_a,524 days,1562510.3,175589.1,94792.0,,,
train_a,525 days,1563718.0,168552.5,98739.7,,,
train_a,526 days,1564990.3,161196.0,102566.1,,,
train_a,527 days,1566347.6,153556.8,106269.2,,,
train_a,528 days,1567794.1,145690.1,109867.8,,,
train_a,529 days,1569351.7,137615.7,113346.1,,,
train_a,530 days,1571017.0,129411.9,116689.9,,,
train_a,531 days,1572781.0,121120.1,119916.4,,,
train_a,532 days,1574626.2,112789.2,123030.7,,,
train_a,533 days,1576533.5,104465.9,126026.3,,,
train_a,534 days,1578465.7,96197.3,128904.9,,,
train_a,535 days,1580381.7,88011.7,131674.6,,,
train_a,536 days,1582234.7,79942.3,134330.1,,,
train_a,537 days,1583968.9,72002.7,136866.7,,,
train_a,538 days,1585531.6,64201.3,139270.6,,,
train_a,539 days,1586877.9,56523.1,141543.3,,,
train_a,540 days,1587949.4,48933.0,143701.2,,,
train_a,541 days,1588727.5,41404.4,145725.4,,,
train_a,542 days,1589178.4,33901.5,147603.4,,,
train_a,543 days,1589287.7,26381.4,149324.8,,,
train_a,544 days,1589072.0,18805.7,150887.8,,,
train_a,545 days,1588539.5,11137.8,152281.6,,,
train_a,546 days,1587724.2,3353.0,153505.4,,,
train_a,547 days,1586652.2,-4571.4,154551.6,,,
train_a,548 days,1585358.4,-12649.7,155415.7,,,
train_a,549 days,1583887.6,-20880.1,156104.0,,,
train_a,550 days,1582265.6,-29272.2,156602.7,,,
train_a,551 days,1580537.1,-37810.3,156921.7,,,
train_a,552 days,1578730.3,-46490.2,157067.5,,,
train_a,553 days,1576883.8,-55285.4,157045.5,,,
train_a,554 days,1575038.2,-64170.8,156822.6,,,
train_a,555 days,1573219.9,-73118.2,156425.9,,,
train_a,556 days,1571455.8,-82092.5,155862.4,,,
train_a,557 days,1569776.7,-91049.5,155125.1,,,
train_a,558 days,1568192.8,-99944.8,154234.8,,,
train_a,559 days,1566722.5,-108720.9,153186.0,,,
train_a,560 days,1565367.3,-117317.5,151984.5,,,
train_a,561 days,1564112.3,-125688.8,150642.9,,,
train_a,562 days,1562937.3,-133778.4,149165.6,,,
train_a,563 days,1561815.0,-141516.4,147547.3,,,
train_a,564 days,1560707.4,-148904.7,145796.3,,,
train_a,565 days,1559565.8,-155896.4,143911.5,,,
train_a,566 days,1558343.5,-162488.0,141895.7,,,
train_a,567 days,1556986.4,-168661.6,139741.4,,,
train_a,568 days,1555456.2,-174448.2,137452.4,,,
train_a,569 days,1553706.7,-179855.4,135020.3,,,
train_a,570 days,1551718.4,-184928.7,132447.8,,,
train_a,571 days,1549454.2,-189683.2,129722.1,,,
train_a,572 days,1546927.6,-194178.9,126848.7,,,
train_a,573 days,1544121.9,-198433.8,123815.0,,,
train_a,574 days,1541063.7,-202494.8,120635.0,,,
train_a,575 days,1537778.9,-206394.6,117306.8,,,
train_a,576 days,1534292.1,-210155.9,113830.0,,,
train_a,577 days,1530635.2,-213798.8,110206.9,,,
train_a,578 days,1526843.8,-217338.4,106441.8,,,
train_a,579 days,1522953.2,-220781.9,102535.9,,,
train_a,580 days,1519005.5,-224141.0,98506.2,,,
train_a,581 days,1515034.3,-227406.0,94346.0,,,
train_a,582 days,1511080.0,-230569.6,90066.9,,,
train_a,583 days,1507181.0,-233623.2,85678.6,,,
train_a,584 days,1503375.0,-236558.1,81189.4,,,
train_a,585 days,1499703.0,-239317.1,76666.1,,,
train_a,586 days,1496203.1,-241883.9,72042.4,,,
train_a,587 days,1492892.3,-244258.6,67234.4,,,
train_a,588 days,1489790.1,-246335.4,62436.3,,,
train_a,589 days,1486919.0,-248058.8,57585.0,,,
train_a,590 days,1484259.0,-249388.0,52688.2,,,
train_a,591 days,1481785.3,-250297.8,47752.5,,,
train_a,592 days,1479493.4,-250686.1,42781.0,,,
train_a,593 days,1477319.0,-250574.8,37780.7,,,
train_a,594 days,1475221.6,-249942.3,32753.6,,,
train_a,595 days,1473155.7,-248756.7,27699.6,,,
train_a,596 days,1471071.8,-247036.4,22620.1,,,
train_a,597 days,1468957.3,-244829.7,17516.5,,,
train_a,598 days,1466793.1,-242131.5,12388.2,,,
train_a,599 days,1464500.0,-238987.5,7238.8,,,
train_a,600 days,1462058.4,-235435.4,2069.3,,,
train_a,601 days,1459462.6,-231527.3,-3116.8,,,
train_a,602 days,1456705.9,-227293.5,-8315.9,,,
train_a,603 days,1453798.8,-222781.7,-13522.6,,,
train_a,604 days,1450753.3,-218026.1,-18731.0,,,
train_a,605 days,1447596.9,-213080.2,-23911.8,,,
train_a,606 days,1444345.2,-207956.9,-29064.4,,,
train_a,607 days,1441036.2,-202691.4,-34230.0,,,
train_a,608 days,1437698.7,-197315.2,-39366.2,,,
train_a,609 days,1434365.2,-191846.2,-44462.3,,,
train_a,610 days,1431071.1,-186302.3,-49508.8,,,
train_a,611 days,1427857.1,-180686.2,-54494.3,,,
train_a,612 days,1424758.9,-175008.9,-59410.3,,,
train_a,613 days,1421815.9,-169282.3,-64243.0,,,
train_a,614 days,1419084.8,-163480.7,-68975.0,,,
train_a,615 days,1416577.4,-157596.9,-73600.5,,,
train_a,616 days,1414333.0,-151600.9,-78104.1,,,
train_a,617 days,1412404.6,-145423.2,-82483.8,,,
train_a,618 days,1410775.4,-139039.0,-86731.6,,,
train_a,619 days,1409441.1,-132403.5,-90841.5,,,
train_a,620 days,1408388.0,-125469.2,-94807.2,,,
train_a,621 days,1407598.3,-118175.0,-98615.4,,,
train_a,622 days,1407000.9,-110540.6,-102283.0,,,
train_a,623 days,1406563.0,-102534.9,-105800.3,,,
train_a,624 days,1406232.9,-94170.6,-109170.4,,,
train_a,625 days,1405962.0,-85455.9,-112398.6,,,
train_a,626 days,1405706.9,-76434.4,-115492.0,,,
train_a,627 days,1405438.9,-67124.5,-118415.1,,,
train_a,628 days,1405121.8,-57579.6,-121188.9,,,
train_a,629 days,1404731.7,-47843.3,-123810.2,,,
train_a,630 days,1404252.2,-37963.3,-126277.0,,,
train_a,631 days,1403670.3,-27985.7,-128580.0,,,
train_a,632 days,1402993.3,-17961.9,-130730.9,,,
train_a,633 days,1402212.0,-7937.3,-132700.9,,,
train_a,634 days,1401350.6,2043.5,-134507.9,,,
train_a,635 days,1400420.4,11931.6,-136132.6,,,
train_a,636 days,1399447.5,21712.8,-137578.9,,,
train_a,637 days,1398455.0,31336.2,-138807.5,,,
train_a,638 days,1397475.9,40727.9,-139860.3,,,
train_a,639 days,1396541.3,49884.8,-140716.6,,,
train_a,640 days,1395677.2,58806.2,-141389.1,,,
train_a,641 days,1394980.9,67388.7,-141597.5,,,
train_a,642 days,1394436.9,75746.7,-141346.1,,,
train_a,643 days,1394111.9,83773.1,-141038.2,,,
train_a,644 days,1394026.2,91536.8,-140523.0,,,
train_a,645 days,1394227.5,99049.1,-139788.7,,,
train_a,646 days,1394740.5,106348.5,-138838.2,,,
train_a,647 days,1395593.3,113474.6,-137665.4,,,
train_a,648 days,1396765.9,120484.5,-136286.8,,,
train_a,649 days,1398271.8,127417.8,-134687.0,,,
train_a,650 days,1400007.4,134320.2,-132924.7,,,
train_a,651 days,1402014.5,141209.6,-130944.8,,,
train_a,652 days,1404196.8,148100.3,-128791.4,,,
train_a,653 days,1406433.0,154907.1,-126579.8,,,
train_a,654 days,1408655.5,161581.5,-124342.8,,,
train_a,655 days,1411079.0,168412.9,-121713.0,,,
train_a,656 days,1413507.8,175176.9,-118939.6,,,
train_a,657 days,1415909.9,181848.6,-116029.8,,,
train_a,658 days,1418253.5,188380.8,-112976.5,,,
train_a,659 days,1420528.7,194762.9,-109804.2,,,
train_a,660 days,1422691.8,200908.6,-106488.4,,,
train_a,661 days,1424765.1,206855.9,-103072.7,,,
train_a,662 days,1426748.5,212449.5,-99504.5,,,
train_a,663 days,1428663.6,217724.6,-95824.0,,,
train_a,664 days,1430453.9,222661.7,-92032.2,,,
train_a,665 days,1432140.9,227154.8,-88111.6,,,
train_a,666 days,1433755.2,231212.7,-84077.4,,,
train_a,667 days,1435319.7,234802.8,-79930.3,,,
train_a,668 days,1436859.7,237941.0,-75683.1,,,
train_a,669 days,1438409.4,240486.7,-71313.3,,,
train_a,670 days,1440008.4,242541.5,-66838.8,,,
train_a,671 days,1441703.1,244032.3,-62253.9,,,
train_a,672 days,1443513.8,245050.9,-57578.4,,,
train_a,673 days,1445521.1,245494.8,-52794.2,,,
train_a,674 days,1447740.6,245475.0,-47922.6,,,
train_a,675 days,1450178.4,245056.9,-42969.0,,,
train_a,676 days,1452915.1,244213.3,-37939.1,,,
train_a,677 days,1455894.2,243078.8,-32853.7,,,
train_a,678 days,1459129.5,241674.7,-27718.8,,,
train_a,679 days,1462554.1,240086.6,-22552.6,,,
train_a,680 days,1466164.3,238316.7,-17362.1,,,
train_a,681 days,1469888.8,236412.9,-12162.2,,,
train_a,682 days,1473676.5,234401.4,-6964.1,,,
train_a,683 days,1477487.2,232255.4,-1780.4,,,
train_a,684 days,1481277.3,230007.5,3392.9,,,
train_a,685 days,1485000.2,227626.6,8540.9,,,
train_a,686 days,1488625.7,225110.5,13659.7,,,
train_a,687 days,1492112.6,222430.1,18742.3,,,
train_a,688 days,1495427.0,219560.0,23783.3,,,
train_a,689 days,1498564.3,216498.6,28783.6,,,
train_a,690 days,1501492.9,213207.6,33737.5,,,
train_a,691 days,1504185.0,209648.3,38639.4,,,
train_a,692 days,1506650.5,205813.8,43491.7,,,
train_a,693 days,1508872.1,201647.0,48289.4,,,
train_a,694 days,1510889.4,197176.7,53038.6,,,
train_a,695 days,1512670.9,192306.2,57727.2,,,
train_a,696 days,1514272.5,187077.4,62363.9,,,
train_a,697 days,1515694.6,181413.3,66939.0,,,
train_a,698 days,1516982.6,175319.7,71453.9,,,
train_a,699 days,1518182.0,168845.1,75908.6,,,
train_a,700 days,1519318.5,161904.8,80278.2,,,
train_a,701 days,1520452.3,154526.2,84589.8,,,
train_a,702 days,1521622.6,146791.4,88832.2,,,
train_a,703 days,1522876.0,138692.0,92988.5,,,
train_a,704 days,1524242.3,130299.7,97054.4,,,
train_a,705 days,1525756.3,121659.0,101009.5,,,
train_a,706 days,1527390.9,112870.5,104883.4,,,
train_a,707 days,1529174.6,103966.0,108635.0,,,
train_a,708 days,1531058.9,95035.8,112232.9,,,
train_a,709 days,1533019.0,86118.5,115686.0,,,
train_a,710 days,1535013.2,77253.4,118992.7,,,
train_a,711 days,1536994.3,68482.1,122128.1,,,
train_a,712 days,1538930.1,59801.2,125124.7,,,
train_a,713 days,1540770.1,51236.7,127948.9,,,
train_a,714 days,1542480.7,42782.4,130609.3,,,
train_a,715 days,1544012.6,34469.0,133091.8,,,
train_a,716 days,1545370.7,26256.4,135427.4,,,
train_a,717 days,1546485.1,18157.1,137583.6,,,
train_a,718 days,1547365.5,10143.4,139585.5,,,
train_a,719 days,1547947.2,2210.4,141408.7,,,
train_a,720 days,1548251.4,-5672.2,143077.3,,,
train_a,721 days,1548248.3,-13524.0,144582.6,,,
train_a,722 days,1547955.4,-21370.6,145937.8,,,
train_a,723 days,1547348.9,-29240.3,147130.6,,,
train_a,724 days,1546470.6,-37136.1,148171.1,,,
train_a,725 days,1545318.1,-45130.4,149061.9,,,
train_a,726 days,1543934.4,-53226.0,149803.2,,,
train_a,727 days,1542381.6,-61420.0,150418.5,,,
train_a,728 days,1540656.8,-69759.5,150863.4,,,
train_a,729 days,1538843.3,-78217.0,151168.1,,,
train_a,730 days,1536985.7,-86785.8,151323.8,,,
train_a,731 days,1535135.7,-95443.2,151322.7,,,
train_a,732 days,1533338.1,-104149.6,151167.0,,,
train_a,733 days,1531626.2,-112863.2,150856.6,,,
train_a,734 days,1530025.5,-121497.8,149608.9,,,
train_a,735 days,1528579.2,-129996.8,148293.1,,,
train_a,736 days,1527260.0,-138318.6,146810.7,,,
train_a,737 days,1526063.9,-146404.5,145151.1,,,
train_a,738 days,1524973.9,-154196.5,143307.0,,,
train_a,739 days,1523963.5,-161634.9,141270.6,,,
train_a,740 days,1522995.2,-168715.5,139058.5,,,
train_a,741 days,1522397.3,-175475.5,136693.6,,,
train_a,742 days,1522034.4,-181904.7,134180.9,,,
train_a,743 days,1521122.7,-187812.9,131455.4,,,
train_a,744 days,1520175.7,-193194.1,128369.6,,,
train_a,745 days,1519161.2,-198040.1,124927.7,,,
train_a,746 days,1517920.9,-202683.7,121681.9,,,
train_a,747 days,1516513.6,-206944.4,118295.8,,,
train_a,748 days,1514906.4,-210822.8,114770.7,,,
train_a,749 days,1513085.1,-214354.5,111118.6,,,
train_a,750 days,1511035.0,-217566.8,107346.9,,,
train_a,751 days,1508741.8,-220484.9,103460.2,,,
train_a,752 days,1506232.7,-223173.4,99475.6,,,
train_a,753 days,1503487.4,-225639.0,95385.5,,,
train_a,754 days,1500553.3,-227936.0,91211.6,,,
train_a,755 days,1497418.1,-230090.5,86948.0,,,
train_a,756 days,1494128.9,-232136.1,82602.8,,,
train_a,757 days,1490796.0,-234096.5,78181.3,,,
train_a,758 days,1487445.4,-235976.8,73682.4,,,
train_a,759 days,1484130.9,-237775.2,69108.1,,,
train_a,760 days,1480906.5,-239474.0,64456.5,,,
train_a,761 days,1477821.6,-241044.2,59726.7,,,
train_a,762 days,1474904.9,-242453.6,54916.9,,,
train_a,763 days,1472204.7,-243640.0,50015.5,,,
train_a,764 days,1469725.2,-244574.2,45081.5,,,
train_a,765 days,1467474.3,-245200.6,40089.3,,,
train_a,766 days,1465451.7,-245481.1,34959.5,,,
train_a,767 days,1463640.7,-245361.5,29792.3,,,
train_a,768 days,1462021.0,-244811.6,24571.2,,,
train_a,769 days,1460563.8,-243817.7,19302.9,,,
train_a,770 days,1459250.2,-242330.0,13992.7,,,
train_a,771 days,1458043.0,-240358.4,8651.7,,,
train_a,772 days,1456912.3,-237891.7,3289.2,,,
train_a,773 days,1455825.4,-234962.5,-2084.9,,,
train_a,774 days,1454752.0,-231500.3,-7460.3,,,
train_a,775 days,1453656.5,-227579.4,-12825.9,,,
train_a,776 days,1452506.9,-223207.8,-18172.2,,,
train_a,777 days,1451267.5,-218389.3,-23488.3,,,
train_a,778 days,1449913.8,-213180.9,-28763.8,,,
train_a,779 days,1448417.4,-207610.4,-33985.7,,,
train_a,780 days,1446773.3,-201743.4,-39148.7,,,
train_a,781 days,1444958.3,-195601.5,-44236.5,,,
train_a,782 days,1442995.9,-189253.9,-49239.4,,,
train_a,783 days,1440894.2,-182741.6,-54143.8,,,
train_a,784 days,1438697.2,-176157.8,-58983.0,,,
train_a,785 days,1436434.4,-169516.4,-63720.3,,,
train_a,786 days,1434164.2,-162857.9,-68366.4,,,
train_a,787 days,1431930.9,-156199.6,-72922.6,,,
train_a,788 days,1429794.0,-149550.6,-77378.2,,,
train_a,789 days,1427801.5,-142906.4,-81722.4,,,
train_a,790 days,1425991.1,-136252.0,-85960.0,,,
train_a,791 days,1424396.7,-129566.6,-90119.3,,,
train_a,792 days,1423060.2,-122816.1,-94172.6,,,
train_a,793 days,1421976.6,-115975.1,-98125.4,,,
train_a,794 days,1421171.1,-108996.8,-101982.2,,,
train_a,795 days,1420631.8,-101852.6,-105745.4,,,
train_a,796 days,1420367.6,-94519.9,-109349.6,,,
train_a,797 days,1420339.5,-86979.8,-112830.3,,,
train_a,798 days,1420528.8,-79215.9,-116181.8,,,
train_a,799 days,1420935.8,-71182.8,-119378.6,,,
train_a,800 days,1421502.4,-62912.3,-122470.8,,,
train_a,801 days,1422209.1,-54386.0,-125437.3,,,
train_a,802 days,1423035.7,-45580.2,-128171.8,,,
train_a,803 days,1423938.5,-36497.3,-130709.2,,,
train_a,804 days,1424879.5,-27208.0,-133090.7,,,
train_a,805 days,1425812.8,-17726.3,-135297.4,,,
train_a,806 days,1426723.4,-8044.9,-137257.4,,,
train_a,807 days,1427554.8,1814.7,-138935.6,,,
train_a,808 days,1428275.2,11747.7,-140526.8,,,
train_a,809 days,1428849.1,21730.2,-141897.0,,,
train_a,810 days,1429269.2,31691.3,-143053.4,,,
train_a,811 days,1429553.0,41574.5,-144013.4,,,
train_a,812 days,1429691.0,51300.5,-144753.4,,,
train_a,813 days,1429723.1,60760.8,-145254.4,,,
train_a,814 days,1429698.1,69981.9,-145571.6,,,
train_a,815 days,1429687.1,78994.4,-145763.0,,,
train_a,816 days,1429707.3,87575.6,-145695.0,,,
train_a,817 days,1429772.5,96018.9,-145553.0,,,
train_a,818 days,1430010.2,103994.0,-145160.5,,,
train_a,819 days,1430426.5,111647.9,-144596.9,,,
train_a,820 days,1431054.1,118999.0,-143865.5,,,
train_a,821 days,1431905.9,126084.0,-142972.9,,,
train_a,822 days,1433010.3,132916.6,-141911.6,,,
train_a,823 days,1434391.7,139509.1,-140686.1,,,
train_a,824 days,1436031.7,145912.6,-139301.7,,,
train_a,825 days,1437927.9,152152.5,-137756.7,,,
train_a,826 days,1440078.1,158250.8,-136045.0,,,
train_a,827 days,1442457.0,164236.3,-134171.6,,,
train_a,828 days,1445035.2,170133.4,-132135.1,,,
train_a,829 days,1447816.6,175945.9,-129926.0,,,
train_a,830 days,1450746.9,181697.7,-127557.8,,,
train_a,831 days,1453798.7,187395.5,-125026.7,,,
train_a,832 days,1456938.9,193041.7,-122328.4,,,
train_a,833 days,1460126.1,198633.7,-119461.8,,,
train_a,834 days,1463315.4,204162.7,-116431.2,,,
train_a,835 days,1466459.5,209608.2,-113235.4,,,
train_a,836 days,1469521.4,214951.1,-109889.3,,,
train_a,837 days,1472443.0,220133.9,-106376.6,,,
train_a,838 days,1475204.4,225129.6,-102719.3,,,
train_a,839 days,1477780.8,229885.7,-98920.0,,,
train_a,840 days,1480144.1,234274.9,-94979.3,,,
train_a,841 days,1482337.2,238323.9,-90924.8,,,
train_a,842 days,1484366.4,241911.3,-86756.0,,,
train_a,843 days,1486284.8,245057.6,-82495.2,,,
train_a,844 days,1488126.1,247650.9,-78138.7,,,
train_a,845 days,1489945.5,249784.8,-73713.6,,,
train_a,846 days,1491786.9,251355.5,-69215.7,,,
train_a,847 days,1493694.8,252405.9,-64658.2,,,
train_a,848 days,1495702.9,252979.1,-60046.9,,,
train_a,849 days,1497842.6,253074.9,-55387.2,,,
train_a,850 days,1500133.0,252733.7,-50684.8,,,
train_a,851 days,1502608.4,251948.9,-45939.8,,,
train_a,852 days,1505238.0,250838.6,-41162.4,,,
train_a,853 days,1508077.2,249337.9,-36344.0,,,
train_a,854 days,1511085.3,247562.6,-31499.2,,,
train_a,855 days,1514277.2,245507.1,-26622.8,,,
train_a,856 days,1517621.7,243233.7,-21719.5,,,
train_a,857 days,1521107.8,240765.0,-16789.4,,,
train_a,858 days,1524717.3,238124.9,-11832.6,,,
train_a,859 days,1528413.1,235352.6,-6852.3,,,
train_a,860 days,1532160.5,232469.9,-1851.9,,,
train_a,861 days,1535924.6,229485.7,3168.3,,,
train_a,862 days,1539661.6,226441.9,8205.9,,,
train_a,863 days,1543317.9,223326.2,13257.0,,,
train_a,864 days,1546861.0,220144.9,18315.8,,,
train_a,865 days,1550212.5,216869.4,23377.4,,,
train_a,866 days,1553335.9,213479.6,28436.0,,,
train_a,867 days,1556205.8,209951.8,33485.3,,,
train_a,868 days,1558716.2,206195.0,38503.5,,,
train_a,869 days,1560922.9,202177.7,43484.2,,,
train_a,870 days,1562855.8,197876.2,48420.6,,,
train_a,871 days,1564501.4,193203.8,53294.4,,,
train_a,872 days,1565911.0,188137.8,58096.6,,,
train_a,873 days,1567144.8,182700.4,62827.1,,,
train_a,874 days,1568222.0,176826.2,67474.5,,,
train_a,875 days,1569197.1,170541.1,72041.7,,,
train_a,876 days,1570114.9,163862.3,76500.6,,,
train_a,877 days,1571009.0,156797.2,80855.4,,,
train_a,878 days,1571910.3,149395.1,85109.9,,,
train_a,879 days,1572844.2,141672.3,89257.4,,,
train_a,880 days,1573831.9,133666.6,93296.9,,,
train_a,881 days,1574887.8,125421.3,97229.0,,,
train_a,882 days,1576021.0,116978.8,101054.6,,,
train_a,883 days,1577242.0,108374.1,104766.5,,,
train_a,884 days,1578541.4,99665.0,108375.8,,,
train_a,885 days,1579913.6,90889.8,111883.9,,,
train_a,886 days,1581358.4,82091.2,115269.3,,,
train_a,887 days,1582842.2,73312.5,118561.8,,,
train_a,888 days,1584349.3,64596.4,121742.4,,,
train_a,889 days,1585846.9,55978.2,124815.7,,,
train_a,890 days,1587297.3,47490.3,127779.9,,,
train_a,891 days,1588667.5,39144.2,130640.9,,,
train_a,892 days,1589902.3,30970.6,133385.4,,,
train_a,893 days,1590954.6,22969.5,136012.7,,,
train_a,894 days,1591753.4,15143.0,138508.2,,,
train_a,895 days,1592319.3,7355.1,140627.5,,,
train_a,896 days,1592524.7,-229.4,142851.2,,,
train_a,897 days,1592392.8,-7751.0,144932.0,,,
train_a,898 days,1591901.2,-15255.8,146854.7,,,
train_a,899 days,1591067.0,-22791.8,148614.5,,,
train_a,900 days,1589923.4,-30396.6,150209.9,,,
train_a,901 days,1588484.9,-38109.9,151622.0,,,
train_a,902 days,1586810.3,-45948.0,152855.3,,,
train_a,903 days,1584956.7,-53896.7,153901.4,,,
train_a,904 days,1582947.7,-61992.4,154764.3,,,
train_a,905 days,1580831.8,-70234.8,155480.9,,,
train_a,906 days,1578657.4,-78555.2,155989.6,,,
train_a,907 days,1576454.9,-86948.5,156328.6,,,
train_a,908 days,1574261.0,-95404.5,156477.7,,,
train_a,909 days,1572093.6,-103877.5,156484.3,,,
train_a,910 days,1569990.5,-112331.9,156299.5,,,
train_a,911 days,1567963.4,-120726.9,155955.7,,,
train_a,912 days,1566018.6,-129033.2,155466.4,,,
train_a,913 days,1564183.5,-137182.4,154807.2,,,
train_a,914 days,1562446.4,-145147.1,154003.7,,,
train_a,915 days,1560799.4,-152895.9,152999.5,,,
train_a,916 days,1559240.0,-160296.5,151081.9,,,
train_a,917 days,1557747.3,-167373.4,149084.0,,,
train_a,918 days,1556297.2,-174103.9,146956.5,,,
train_a,919 days,1554860.1,-180425.0,144690.0,,,
train_a,920 days,1553397.1,-186334.6,142292.6,,,
train_a,921 days,1551863.8,-191805.1,139760.2,,,
train_a,922 days,1550207.7,-196822.5,137088.1,,,
train_a,923 days,1548384.4,-201412.4,134278.4,,,
train_a,924 days,1546345.7,-205589.7,131324.9,,,
train_a,925 days,1544072.1,-209410.8,128233.2,,,
train_a,926 days,1541323.8,-213729.6,125050.7,,,
train_a,927 days,1538148.7,-218375.9,121766.6,,,
train_a,928 days,1534961.9,-221513.1,118232.4,,,
train_a,929 days,1531511.9,-224450.8,114539.3,,,
train_a,930 days,1527866.2,-227249.5,110713.3,,,
train_a,931 days,1524024.7,-229907.2,106727.7,,,
train_a,932 days,1520057.5,-232460.6,102609.7,,,
train_a,933 days,1515998.2,-234908.1,98353.3,,,
train_a,934 days,1511894.8,-237261.8,93979.9,,,
